time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1702045665.8560934,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.900081,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.9441326,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.9441469,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.9880788,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.006185,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.0520484,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.0960042,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.1400685,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.1840882,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.1840997,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.2280023,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.2444274,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.2880366,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.3360503,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.380048,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.4240928,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.4241092,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.4720721,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.4820628,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.523984,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.5680025,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.612056,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.6561077,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.656122,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.7000523,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.720201,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045666.7680068,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
